dsp;271504
add;192200
dsp;192200
add;1318392
dsp;1318392
add;516056
dsp;516056
add;1063648
dsp;1063648
add;2074832
dsp;2074832
add;1664400
dsp;1664400
add;1950328
dsp;1950328
add;255776
dsp;255776
add;1938016
dsp;1938016
add;1875336
dsp;1875336
add;206352
dsp;206352
add;1723056
dsp;1723056
add;1803240
dsp;1803240
add;865608
dsp;865608
add;212312
dsp;212312
add;1435656
dsp;1435656
add;1665552
dsp;1665552
add;1724912
dsp;1724912
add;1995368
dsp;1995368
add;1975256
dsp;1975256
add;1833000
dsp;1833000
add;885616
dsp;885616
add;514224
dsp;514224
add;580136
dsp;580136
add;970296
dsp;970296
add;1668104
dsp;1668104
add;82256
dsp;82256
add;1591136
dsp;1591136
add;1124032
dsp;1124032
add;1780392
dsp;1780392
add;461488
dsp;461488
add;1242032
dsp;1242032
add;163144
dsp;163144
add;1872640
dsp;1872640
add;244448
dsp;244448
add;1932608
dsp;1932608
add;1619840
dsp;1619840
add;958544
dsp;958544
add;209688
dsp;209688
add;367248
dsp;367248
add;1899416
dsp;1899416
add;443304
dsp;443304
add;76616
dsp;76616
add;1438096
dsp;1438096
add;1493104
dsp;1493104
add;1322960
dsp;1322960
add;1367104
dsp;1367104
add;1574272
dsp;1574272
add;1986968
dsp;1986968
add;1017736
dsp;1017736
add;449176
dsp;449176
add;1209368
dsp;1209368
add;753064
dsp;753064
add;1575648
dsp;1575648
add;342544
dsp;342544
add;1221096
dsp;1221096
add;1388608
dsp;1388608
add;518832
dsp;518832
add;1508416
dsp;1508416
add;859816
dsp;859816
add;1101768
dsp;1101768
add;48376
dsp;48376
add;1673000
dsp;1673000
add;1280232
dsp;1280232
add;612000
dsp;612000
add;156856
dsp;156856
add;1972288
dsp;1972288
add;1244472
dsp;1244472
add;1062752
dsp;1062752
add;1141952
dsp;1141952
add;60432
dsp;60432
add;1773808
dsp;1773808
add;1994376
dsp;1994376
add;464408
dsp;464408
add;1611992
dsp;1611992
add;1930992
dsp;1930992
add;1791232
dsp;1791232
add;201504
dsp;201504
add;1980240
dsp;1980240
add;2008256
dsp;2008256
add;1533264
dsp;1533264
add;709664
dsp;709664
add;1442600
dsp;1442600
add;894576
dsp;894576
add;1937344
dsp;1937344
add;565624
dsp;565624
add;1093320
dsp;1093320
add;1150728
dsp;1150728
add;697896
dsp;697896
add;368800
dsp;368800
add;965264
dsp;965264
add;2076816
dsp;2076816
add;1416336
dsp;1416336
add;122152
dsp;122152
add;1238592
dsp;1238592
add;1100064
dsp;1100064
add;1142888
dsp;1142888
add;728776
dsp;728776
add;1310928
dsp;1310928
add;1821440
dsp;1821440
add;385784
dsp;385784
add;1655744
dsp;1655744
add;1252736
dsp;1252736
add;1125144
dsp;1125144
add;1928424
dsp;1928424
add;451288
dsp;451288
add;1102992
dsp;1102992
add;1897288
dsp;1897288
add;36832
dsp;36832
add;205792
dsp;205792
add;1220184
dsp;1220184
add;175744
dsp;175744
add;538592
dsp;538592
add;980720
dsp;980720
add;1740576
dsp;1740576
add;85280
dsp;85280
add;1477976
dsp;1477976
add;1044544
dsp;1044544
add;62416
dsp;62416
add;768032
dsp;768032
add;295688
dsp;295688
